current,throttle,volt,speed,fwd,rev,timestamp
401,275,324,26,100,0,1567567620.74820
383,276,325,26,100,0,1567567620.84866
379,279,325,26,100,0,1567567620.94760
398,274,323,25,100,0,1567567621.04811
402,268,324,26,100,0,1567567621.24813
371,269,325,26,100,0,1567567621.34728
407,286,324,26,100,0,1567567621.44935
397,273,322,26,100,0,1567567621.54720
382,281,323,25,100,0,1567567621.74789
393,275,324,27,100,0,1567567621.84748
420,275,323,25,100,0,1567567621.94793
410,277,323,27,100,0,1567567622.04722
382,267,325,25,100,0,1567567622.14816
369,275,324,26,100,0,1567567622.24837
397,271,322,26,100,0,1567567622.44792
392,275,325,26,100,0,1567567622.54733
383,277,324,26,100,0,1567567622.64750
390,269,323,27,100,0,1567567622.74714
402,276,323,26,100,0,1567567622.84790
388,266,324,26,100,0,1567567623.04786
383,268,322,25,100,0,1567567623.14795
400,282,322,26,100,0,1567567623.24786
402,273,324,26,100,0,1567567623.34729
376,278,324,26,100,0,1567567623.44748
403,277,323,26,100,0,1567567623.54814
413,275,324,26,100,0,1567567623.64814
394,268,319,26,100,0,1567567623.74777
377,274,321,25,100,0,1567567623.84797
401,272,323,26,100,0,1567567623.94794
393,274,318,26,100,0,1567567624.04803
387,285,324,27,100,0,1567567624.14759
380,283,325,26,100,0,1567567624.24784
403,272,325,26,100,0,1567567624.34821
399,277,323,26,100,0,1567567624.44759
393,272,324,25,100,0,1567567624.54729
379,265,325,26,100,0,1567567624.64780
400,274,323,26,100,0,1567567624.74788
404,283,323,26,100,0,1567567624.84723
390,271,323,26,100,0,1567567624.94740
379,274,323,26,100,0,1567567625.04725
396,274,323,25,100,0,1567567625.14806
401,275,321,27,100,0,1567567625.24785
384,278,322,26,100,0,1567567625.44741
390,277,324,26,100,0,1567567625.54840
403,272,324,26,100,0,1567567625.64742
392,272,323,26,100,0,1567567625.74801
391,275,323,27,100,0,1567567625.84817
390,274,323,26,100,0,1567567625.94820
382,275,324,26,100,0,1567567626.04772
393,272,325,26,100,0,1567567626.14827
404,278,323,26,100,0,1567567626.24804
416,268,321,27,100,0,1567567626.34777
385,278,324,26,100,0,1567567626.54713
384,275,324,27,100,0,1567567626.74771
397,276,324,26,100,0,1567567626.84794
415,278,323,26,100,0,1567567626.94723
418,265,324,26,100,0,1567567627.04781
385,278,318,27,100,0,1567567627.14819
410,273,324,26,100,0,1567567627.24742
389,273,324,26,100,0,1567567627.34785
388,277,323,26,100,0,1567567627.44796
377,277,325,27,100,0,1567567627.54782
386,278,324,26,100,0,1567567627.64790
404,278,322,26,100,0,1567567627.74775
418,277,324,26,100,0,1567567627.84789
402,271,323,26,100,0,1567567627.94728
410,277,324,27,100,0,1567567628.04732
392,283,322,26,100,0,1567567628.14726
396,261,325,27,100,0,1567567628.24863
380,272,323,27,100,0,1567567628.34736
387,277,325,26,100,0,1567567628.44754
390,272,325,26,100,0,1567567628.54771
366,264,324,27,100,0,1567567628.64815
395,277,324,26,100,0,1567567628.74775
382,273,323,26,100,0,1567567628.84742
386,273,324,27,100,0,1567567628.94782
399,266,324,26,100,0,1567567629.04786
406,272,324,27,100,0,1567567629.14751
419,282,324,26,100,0,1567567629.24748
423,276,324,26,100,0,1567567629.34810
415,268,323,27,100,0,1567567629.44743
415,278,324,27,100,0,1567567629.64813
423,279,323,27,100,0,1567567629.74823
424,263,323,26,100,0,1567567629.84711
410,272,324,27,100,0,1567567629.94734
405,275,325,27,100,0,1567567630.14817
399,269,325,27,100,0,1567567630.24776
405,273,324,26,100,0,1567567630.34794
407,282,323,27,100,0,1567567630.44793
409,268,323,26,100,0,1567567630.54808
396,274,324,27,100,0,1567567630.64818
399,278,323,26,100,0,1567567630.74806
394,266,323,27,100,0,1567567630.84774
399,278,324,26,100,0,1567567630.94819
385,272,323,27,100,0,1567567631.04785
385,266,323,27,100,0,1567567631.14732
381,279,324,26,100,0,1567567631.24851
395,271,322,27,100,0,1567567631.54810
395,279,325,27,100,0,1567567631.64743
391,276,325,26,100,0,1567567631.74721
385,275,323,27,100,0,1567567631.84795
377,275,324,26,100,0,1567567631.94720
363,276,322,26,100,0,1567567632.14745
379,274,323,27,100,0,1567567632.24779
393,269,323,27,100,0,1567567632.34734
387,276,323,28,100,0,1567567632.44736
381,282,323,26,100,0,1567567632.54774
388,272,324,27,100,0,1567567632.64771
386,269,324,26,100,0,1567567632.75018
387,286,323,27,100,0,1567567632.84736
391,275,323,26,100,0,1567567632.94838
393,275,324,27,100,0,1567567633.04801
403,275,323,27,100,0,1567567633.24712
388,279,324,26,100,0,1567567633.34821
402,276,322,26,100,0,1567567633.54767
398,293,325,27,100,0,1567567633.64742
405,321,323,26,100,0,1567567633.74721
430,297,323,27,100,0,1567567633.84813
414,299,324,27,100,0,1567567633.94740
408,282,323,27,100,0,1567567634.14721
389,285,324,26,100,0,1567567634.24744
400,296,323,27,100,0,1567567634.34789
391,277,322,26,100,0,1567567634.54750
410,294,323,27,100,0,1567567634.64798
395,289,321,27,100,0,1567567634.74713
398,277,323,26,100,0,1567567634.84761
409,279,323,27,100,0,1567567634.94760
396,285,323,27,100,0,1567567635.04799
434,287,323,27,100,0,1567567635.14744
413,285,323,26,100,0,1567567635.24770
408,286,325,27,100,0,1567567635.44747
394,286,323,27,100,0,1567567635.54795
390,279,324,27,100,0,1567567635.64978
405,279,325,27,100,0,1567567635.74734
396,286,323,26,100,0,1567567635.84769
404,287,324,27,100,0,1567567635.94711
430,283,322,27,100,0,1567567636.04805
413,288,324,27,100,0,1567567636.14784
405,286,324,27,100,0,1567567636.24739
395,272,323,26,100,0,1567567636.34834
392,296,323,28,100,0,1567567636.44806
411,291,323,27,100,0,1567567636.54807
413,288,322,28,100,0,1567567636.64794
411,295,324,27,100,0,1567567636.74786
413,327,322,27,100,0,1567567636.84747
429,316,321,27,100,0,1567567636.94781
464,314,321,27,100,0,1567567637.04777
427,313,323,28,100,0,1567567637.14807
405,298,318,28,100,0,1567567637.54747
441,271,322,27,100,0,1567567637.74794
397,285,324,27,100,0,1567567637.84755
402,295,323,27,100,0,1567567637.94734
411,281,323,27,100,0,1567567638.04720
390,287,323,27,100,0,1567567638.14749
416,288,323,28,100,0,1567567638.24781
388,286,323,27,100,0,1567567638.34737
401,283,322,28,100,0,1567567638.44756
410,289,321,27,100,0,1567567638.64771
409,291,324,27,100,0,1567567638.74954
417,287,323,28,100,0,1567567638.94719
409,272,322,27,100,0,1567567639.04797
398,287,324,27,100,0,1567567639.14726
398,294,324,27,100,0,1567567639.24773
403,287,323,27,100,0,1567567639.34804
420,292,323,27,100,0,1567567639.44850
389,286,321,27,100,0,1567567639.54719
402,284,324,27,100,0,1567567639.64747
413,312,323,28,100,0,1567567639.74732
391,291,324,27,100,0,1567567639.94738
406,286,323,28,100,0,1567567640.04741
402,293,322,27,100,0,1567567640.14754
402,297,322,27,100,0,1567567640.34784
399,286,323,27,100,0,1567567640.54748
396,296,323,28,100,0,1567567640.64801
413,289,322,27,100,0,1567567640.74770
390,285,323,27,100,0,1567567640.84771
411,293,321,28,100,0,1567567641.04798
402,288,324,29,100,0,1567567641.24801
410,292,324,27,100,0,1567567641.34783
426,292,322,27,100,0,1567567641.54815
398,293,324,28,100,0,1567567641.84781
410,297,324,28,100,0,1567567641.94796
412,291,322,27,100,0,1567567642.04799
396,298,324,28,100,0,1567567642.14722
405,285,322,28,100,0,1567567642.34819
412,286,320,28,100,0,1567567642.44801
393,292,322,27,100,0,1567567642.54770
411,298,322,28,100,0,1567567642.64743
421,298,323,27,100,0,1567567642.74802
416,288,323,28,100,0,1567567642.84714
400,287,323,28,100,0,1567567642.94732
405,299,323,27,100,0,1567567643.04775
406,293,322,28,100,0,1567567643.14730
434,294,321,28,100,0,1567567643.24739
407,286,323,27,100,0,1567567643.34806
400,279,324,28,100,0,1567567643.54719
392,291,322,27,100,0,1567567643.64749
406,299,323,28,100,0,1567567643.74744
408,285,322,27,100,0,1567567643.84782
423,291,323,28,100,0,1567567643.94713
402,291,322,28,100,0,1567567644.04739
405,293,325,27,100,0,1567567644.14807
408,293,324,28,100,0,1567567644.24812
399,287,322,28,100,0,1567567644.34758
399,293,322,27,100,0,1567567644.44739
413,298,323,28,100,0,1567567644.54747
399,292,322,28,100,0,1567567644.64780
404,292,323,28,100,0,1567567644.74781
421,295,323,27,100,0,1567567644.84709
408,287,323,28,100,0,1567567644.94749
403,285,323,28,100,0,1567567645.04716
424,299,324,28,100,0,1567567645.24816
415,288,323,28,100,0,1567567645.34760
396,284,323,28,100,0,1567567645.54734
396,288,323,28,100,0,1567567645.64724
422,288,323,28,100,0,1567567645.84741
412,292,322,28,100,0,1567567645.94761
401,297,321,28,100,0,1567567646.04759
414,296,322,28,100,0,1567567646.14780
399,289,322,27,100,0,1567567646.24722
396,288,323,28,100,0,1567567646.34782
405,295,322,28,100,0,1567567646.44803
403,291,321,28,100,0,1567567646.54804
393,286,323,28,100,0,1567567646.64753
409,298,322,28,100,0,1567567646.74712
419,288,322,27,100,0,1567567646.84720
388,294,322,29,100,0,1567567646.94807
416,285,323,28,100,0,1567567647.04710
406,286,324,28,100,0,1567567647.24812
406,294,322,28,100,0,1567567647.34713
395,291,323,28,100,0,1567567647.44734
420,291,321,28,100,0,1567567647.54731
403,298,323,28,100,0,1567567647.64807
411,288,322,28,100,0,1567567647.74784
402,278,323,28,100,0,1567567647.84785
412,293,321,29,100,0,1567567648.14785
408,295,323,28,100,0,1567567648.34801
409,284,325,28,100,0,1567567648.44734
400,289,324,28,100,0,1567567648.54769
405,291,322,29,100,0,1567567648.84803
401,293,322,28,100,0,1567567648.94715
403,298,323,28,100,0,1567567649.04805
422,297,323,28,100,0,1567567649.14783
413,296,324,28,100,0,1567567649.24922
427,298,323,28,100,0,1567567649.44776
403,283,323,28,100,0,1567567649.54758
406,288,322,28,100,0,1567567649.64739
423,299,321,29,100,0,1567567649.84809
429,291,322,28,100,0,1567567649.94741
418,294,322,29,100,0,1567567650.04737
387,292,323,28,100,0,1567567650.14785
405,299,320,29,100,0,1567567650.44810
411,281,322,29,100,0,1567567650.84777
393,284,322,28,100,0,1567567650.94812
422,292,322,29,100,0,1567567651.14795
391,275,323,28,100,0,1567567651.24799
406,314,322,28,100,0,1567567651.34815
398,274,322,28,100,0,1567567651.54787
400,298,323,29,100,0,1567567651.64724
424,297,323,29,100,0,1567567651.84732
424,289,321,28,100,0,1567567652.04787
399,274,321,28,100,0,1567567652.14790
410,313,324,29,100,0,1567567652.24733
408,314,321,28,100,0,1567567652.44738
420,291,321,29,100,0,1567567652.54722
398,274,324,29,100,0,1567567652.74782
405,298,323,28,100,0,1567567652.84787
415,312,322,28,100,0,1567567652.94820
398,282,322,28,100,0,1567567653.24797
405,294,322,28,100,0,1567567653.44748
402,299,322,28,100,0,1567567653.54810
413,297,322,29,100,0,1567567653.64727
427,286,321,29,100,0,1567567653.84744
419,298,322,28,100,0,1567567653.94777
402,299,323,28,100,0,1567567654.04781
416,283,323,29,100,0,1567567654.14716
404,288,323,28,100,0,1567567654.24729
407,313,324,28,100,0,1567567654.34769
410,296,323,28,100,0,1567567654.84748
409,296,322,28,100,0,1567567655.24786
435,296,323,29,100,0,1567567655.44782
406,298,322,29,100,0,1567567655.74811
425,299,322,29,100,0,1567567655.84807
415,296,323,28,100,0,1567567655.94781
397,294,323,28,100,0,1567567656.04785
410,293,321,29,100,0,1567567656.34785
411,299,322,29,100,0,1567567656.54734
428,299,321,28,100,0,1567567656.64773
406,299,325,28,100,0,1567567656.94754
435,297,322,29,100,0,1567567657.14781
421,296,321,29,100,0,1567567657.34787
396,287,323,28,100,0,1567567657.54814
413,292,322,29,100,0,1567567657.74749
409,284,321,28,100,0,1567567657.84758
401,287,324,29,100,0,1567567657.94767
412,296,322,29,100,0,1567567658.04727
405,298,323,28,100,0,1567567658.14744
402,275,323,29,100,0,1567567658.24781
395,272,325,29,100,0,1567567658.34718
405,282,323,28,100,0,1567567658.44769
368,224,324,29,100,0,1567567658.54729
348,164,324,28,100,0,1567567658.64756
330,161,325,29,100,0,1567567658.94784
328,161,325,28,100,0,1567567659.04803
328,161,324,28,100,0,1567567659.14789
332,161,326,29,100,0,1567567659.25818
359,161,325,27,100,0,1567567659.84739
341,161,324,26,100,0,1567567659.94781
338,162,325,26,100,0,1567567660.04717
320,154,327,25,100,0,1567567660.34786
346,162,325,24,100,0,1567567660.54848
337,161,324,23,100,0,1567567660.74734
318,158,326,23,100,0,1567567660.84767
340,161,325,23,100,0,1567567660.94730
324,161,326,22,100,0,1567567661.04770
326,161,326,21,100,0,1567567661.14776
321,165,325,22,100,0,1567567661.24816
321,156,326,20,100,0,1567567661.34730
344,161,326,21,100,0,1567567661.44793
324,162,325,19,100,0,1567567661.54767
338,162,325,19,100,0,1567567661.74729
339,159,325,18,100,0,1567567661.84802
350,161,325,18,100,0,1567567661.94773
331,161,325,18,100,0,1567567662.04811
337,163,325,17,100,0,1567567662.14828
334,161,326,16,100,0,1567567662.44730
323,162,326,15,100,0,1567567662.54727
324,161,326,16,100,0,1567567662.64772
344,161,325,15,100,0,1567567662.74739
338,161,325,15,100,0,1567567662.94773
328,161,325,14,100,0,1567567663.04740
325,166,327,13,100,0,1567567663.14738
326,158,326,12,100,0,1567567663.44753
341,161,326,13,100,0,1567567663.54722
327,162,327,12,100,0,1567567663.64803
327,161,326,11,100,0,1567567663.94747
328,161,327,11,100,0,1567567664.04802
335,162,327,10,100,0,1567567664.14768
335,159,326,9,100,0,1567567664.44705
335,162,322,8,100,0,1567567664.54841
329,169,326,9,100,0,1567567664.64736
334,156,325,8,100,0,1567567664.94717
337,162,325,7,100,0,1567567665.04779
334,164,326,8,100,0,1567567665.14821
333,158,326,7,100,0,1567567665.44767
331,162,326,7,100,0,1567567665.54712
336,262,325,7,100,0,1567567665.64720
352,279,325,7,100,0,1567567665.74791
354,321,326,6,100,0,1567567665.94718
364,328,326,7,100,0,1567567666.04736
357,336,325,6,100,0,1567567666.14740
354,311,325,6,100,0,1567567666.34728
356,324,325,6,100,0,1567567666.54729
360,324,325,7,100,0,1567567666.64784
358,322,326,6,100,0,1567567666.74786
360,329,325,6,100,0,1567567666.84790
368,362,324,7,100,0,1567567666.94761
375,385,324,6,100,0,1567567667.14790
373,372,323,7,100,0,1567567667.24738
371,364,324,6,100,0,1567567667.34734
369,368,324,6,100,0,1567567667.54721
370,366,325,7,100,0,1567567667.64815
365,361,324,6,100,0,1567567667.74734
370,357,324,7,100,0,1567567667.94743
365,361,325,7,100,0,1567567668.04801
377,367,323,7,100,0,1567567668.14785
371,364,326,6,100,0,1567567668.24786
373,358,325,7,100,0,1567567668.44753
371,362,324,7,100,0,1567567668.54758
367,366,325,7,100,0,1567567668.64948
367,357,325,8,100,0,1567567668.74711
372,352,324,7,100,0,1567567668.84737
368,358,325,7,100,0,1567567668.94749
370,357,324,8,100,0,1567567669.14756
368,358,325,7,100,0,1567567669.24790
373,353,323,8,100,0,1567567669.34819
362,315,326,7,100,0,1567567669.44781
346,212,325,7,100,0,1567567669.64803
333,161,323,7,100,0,1567567669.84731
330,158,327,7,100,0,1567567669.94772
333,161,325,8,100,0,1567567670.04789
336,163,324,7,100,0,1567567670.14713
330,158,326,7,100,0,1567567670.44795
333,161,327,7,100,0,1567567670.54746
329,163,326,7,100,0,1567567670.64769
336,158,326,7,100,0,1567567670.94818
331,161,323,6,100,0,1567567671.04801
332,165,325,7,100,0,1567567671.14777
331,161,325,5,100,0,1567567671.54804
333,164,325,5,100,0,1567567671.64797
331,161,325,4,100,0,1567567671.94754
331,161,325,4,100,0,1567567672.04927
328,161,327,3,100,0,1567567672.14793
331,161,326,1,100,0,1567567672.44785
328,161,327,1,100,0,1567567672.54753
328,161,326,1,100,0,1567567672.64768
328,161,327,0,100,0,1567567672.74804
328,161,326,0,100,0,1567567672.84716
328,161,326,1,100,0,1567567672.94731
328,161,326,0,100,0,1567567673.24749
328,161,325,0,100,0,1567567673.34789
328,161,326,0,100,0,1567567673.44785
328,161,326,0,0,0,1567567673.54753
329,161,327,0,0,0,1567567673.64802
328,161,325,0,0,0,1567567673.84797
329,161,326,0,0,0,1567567673.94776
329,161,326,0,0,0,1567567674.04784
329,161,326,0,0,0,1567567674.14737
328,161,325,0,0,0,1567567674.24758
328,161,325,0,0,0,1567567674.34732
329,161,326,0,0,0,1567567674.44748
328,161,327,0,0,0,1567567674.54778
328,161,326,0,0,100,1567567674.64725
329,161,326,0,0,100,1567567674.84759
329,161,326,0,0,100,1567567674.94770
328,161,327,0,0,100,1567567675.04787
329,161,326,0,0,100,1567567675.14718
331,317,325,0,0,100,1567567675.24751
332,388,325,0,0,100,1567567675.44844
332,423,325,0,0,100,1567567675.54754
333,448,326,0,0,100,1567567675.64741
335,447,326,0,0,100,1567567675.74816
339,447,326,1,0,100,1567567675.84757
338,449,325,0,0,100,1567567675.94779
339,455,327,1,0,100,1567567676.04802
340,466,326,0,0,100,1567567676.14781
341,481,325,1,0,100,1567567676.34722
351,498,325,2,0,100,1567567676.74742
354,499,325,2,0,100,1567567677.04824
352,499,325,2,0,100,1567567677.14745
351,499,326,2,0,100,1567567677.24732
357,499,324,2,0,100,1567567677.44774
355,476,327,3,0,100,1567567677.54784
349,424,325,3,0,100,1567567677.64780
348,396,326,3,0,100,1567567677.84731
348,397,325,3,0,100,1567567677.94777
346,394,324,3,0,100,1567567678.04809
349,391,324,4,0,100,1567567678.14780
347,378,325,3,0,100,1567567678.24753
345,369,325,3,0,100,1567567678.34812
347,362,324,4,0,100,1567567678.44744
345,361,327,4,0,100,1567567678.54734
347,366,325,4,0,100,1567567678.64798
344,337,326,3,0,100,1567567678.74737
343,331,324,4,0,100,1567567678.84732
342,328,321,4,0,100,1567567678.94808
342,287,326,4,0,100,1567567679.04805
333,166,327,4,0,100,1567567679.14713
331,161,326,4,0,100,1567567679.44820
331,161,327,4,0,100,1567567679.54740
330,171,326,3,0,100,1567567679.64809
330,161,327,3,0,100,1567567679.94788
331,161,326,3,0,100,1567567680.04784
330,167,327,4,0,100,1567567680.14714
331,161,325,3,0,100,1567567680.34801
331,161,325,3,0,100,1567567680.44753
331,161,325,3,0,100,1567567680.54803
331,161,326,3,0,100,1567567680.94726
330,161,325,2,0,100,1567567681.04785
330,167,327,2,0,100,1567567681.14742
328,161,325,1,0,0,1567567681.44740
328,161,325,2,0,0,1567567681.54791
328,161,327,1,0,0,1567567681.64720
328,161,326,1,0,0,1567567681.74811
328,161,327,0,0,0,1567567681.84794
328,161,325,1,0,0,1567567681.94758
329,161,326,0,0,0,1567567682.14707
328,161,327,0,0,0,1567567682.34713
328,161,326,0,0,0,1567567682.54726
328,161,326,0,100,0,1567567682.74735
328,161,325,1,100,0,1567567682.94767
328,161,325,0,100,0,1567567683.04749
328,161,327,0,100,0,1567567683.14745
330,239,327,0,100,0,1567567683.34756
331,329,326,1,100,0,1567567683.54786
330,381,324,0,100,0,1567567683.64756
340,393,326,1,100,0,1567567683.84816
339,392,324,0,100,0,1567567683.94746
339,394,326,1,100,0,1567567684.04728
344,394,326,1,100,0,1567567684.24786
343,395,326,1,100,0,1567567684.34804
344,397,326,2,100,0,1567567684.44745
346,399,326,1,100,0,1567567684.54820
355,417,323,2,100,0,1567567684.84769
354,421,326,2,100,0,1567567684.94794
354,417,326,3,100,0,1567567685.04943
353,415,325,3,100,0,1567567685.14792
357,411,325,3,100,0,1567567685.34788
361,413,323,4,100,0,1567567685.44925
360,413,323,3,100,0,1567567685.54797
358,415,325,4,100,0,1567567685.64743
361,418,325,4,100,0,1567567685.74722
365,425,325,5,100,0,1567567686.14770
368,424,324,5,100,0,1567567686.24776
373,424,324,5,100,0,1567567686.44864
372,419,325,6,100,0,1567567686.54725
372,424,324,5,100,0,1567567686.64742
375,418,325,6,100,0,1567567686.74798
378,411,324,7,100,0,1567567686.84753
379,415,324,6,100,0,1567567686.94711
377,416,325,6,100,0,1567567687.14721
385,413,323,7,100,0,1567567687.24787
392,417,323,8,100,0,1567567687.34749
383,417,324,7,100,0,1567567687.44739
384,414,325,8,100,0,1567567687.54753
400,413,324,8,100,0,1567567687.64811
396,413,323,8,100,0,1567567687.74720
396,416,324,9,100,0,1567567688.04786
388,413,324,10,100,0,1567567688.24754
410,415,323,9,100,0,1567567688.34719
399,417,324,10,100,0,1567567688.44788
400,418,323,10,100,0,1567567688.54787
407,424,324,11,100,0,1567567688.64753
418,423,323,11,100,0,1567567688.84748
414,443,323,12,100,0,1567567688.94787
414,435,323,11,100,0,1567567689.04705
416,446,322,12,100,0,1567567689.14782
440,443,321,12,100,0,1567567689.24984
428,425,323,13,100,0,1567567689.34853
408,394,322,13,100,0,1567567689.54800
435,418,323,14,100,0,1567567689.84740
424,423,322,14,100,0,1567567689.94811
453,425,321,14,100,0,1567567690.04746
445,458,322,15,100,0,1567567690.14818
444,441,322,15,100,0,1567567690.24771
454,424,323,15,100,0,1567567690.34786
447,371,323,16,100,0,1567567690.44796
402,346,323,15,100,0,1567567690.54734
402,356,323,16,100,0,1567567690.64784
435,351,322,16,100,0,1567567690.74804
416,349,322,16,100,0,1567567690.84725
399,354,323,16,100,0,1567567690.94778
416,369,322,17,100,0,1567567691.14804
406,359,323,16,100,0,1567567691.24745
414,379,322,18,100,0,1567567691.44803
438,399,321,18,100,0,1567567691.64734
428,387,321,17,100,0,1567567691.74773
456,371,321,19,100,0,1567567691.94727
437,342,323,18,100,0,1567567692.04783
424,327,322,18,100,0,1567567692.14736
416,331,323,19,100,0,1567567692.34875
398,328,324,19,100,0,1567567692.44804
413,331,323,19,100,0,1567567692.64856
429,338,323,19,100,0,1567567692.74777
413,339,323,20,100,0,1567567692.84778
426,329,320,19,100,0,1567567692.94735
405,341,323,20,100,0,1567567693.04708
431,342,320,20,100,0,1567567693.14703
406,328,322,20,100,0,1567567693.24751
423,343,322,21,100,0,1567567693.44771
419,337,323,20,100,0,1567567693.54771
404,321,322,21,100,0,1567567693.64815
420,338,323,20,100,0,1567567693.74796
437,333,322,21,100,0,1567567693.84780
437,339,322,22,100,0,1567567694.04775
432,329,322,21,100,0,1567567694.14745
388,321,324,22,100,0,1567567694.34794
409,298,322,22,100,0,1567567694.44994
405,311,322,22,100,0,1567567694.54812
456,313,321,21,100,0,1567567694.64799
388,317,324,22,100,0,1567567694.74769
412,318,323,22,100,0,1567567695.14816
409,313,324,23,100,0,1567567695.24715
427,314,323,23,100,0,1567567695.54722
414,311,323,23,100,0,1567567695.64713
399,312,323,23,100,0,1567567695.74731
391,296,324,23,100,0,1567567695.84754
425,311,322,23,100,0,1567567695.94960
416,299,324,24,100,0,1567567696.04790
396,298,322,25,100,0,1567567696.85006
403,318,323,25,100,0,1567567696.94783
412,319,322,25,100,0,1567567697.24783
424,313,323,25,100,0,1567567697.34793
417,295,323,25,100,0,1567567697.64797
412,295,323,26,100,0,1567567697.74769
401,279,324,25,100,0,1567567697.84752
384,259,324,25,100,0,1567567697.94791
384,269,323,25,100,0,1567567698.04776
408,286,323,25,100,0,1567567698.14711
406,278,323,26,100,0,1567567698.24773
398,292,322,25,100,0,1567567698.54814
415,256,324,26,100,0,1567567698.64790
383,255,324,25,100,0,1567567698.74724
373,268,324,26,100,0,1567567698.84711
416,292,321,26,100,0,1567567698.94767
391,296,323,25,100,0,1567567699.04750
430,289,321,26,100,0,1567567699.14788
431,325,323,27,100,0,1567567699.34740
457,321,321,26,100,0,1567567699.54748
423,322,322,26,100,0,1567567699.64704
411,266,321,26,100,0,1567567699.74786
375,272,324,26,100,0,1567567699.84792
368,268,325,27,100,0,1567567699.94796
371,273,323,26,100,0,1567567700.04820
402,287,323,26,100,0,1567567700.14772
414,265,322,26,100,0,1567567700.24786
413,279,324,26,100,0,1567567700.44716
422,288,324,27,100,0,1567567700.64738
405,262,323,26,100,0,1567567700.74830
382,275,324,28,100,0,1567567700.84735
384,288,323,27,100,0,1567567700.94750
386,266,321,27,100,0,1567567701.04771
387,287,324,27,100,0,1567567701.14722
405,269,323,26,100,0,1567567701.24709
413,294,322,27,100,0,1567567701.34800
434,279,321,28,100,0,1567567701.44772
392,288,324,27,100,0,1567567701.54783
402,288,323,27,100,0,1567567701.64729
420,286,322,27,100,0,1567567701.74748
414,284,323,28,100,0,1567567701.84808
396,288,323,27,100,0,1567567701.94753
415,296,321,27,100,0,1567567702.14776
426,312,323,28,100,0,1567567702.24745
412,323,323,28,100,0,1567567702.54727
459,337,320,27,100,0,1567567702.64738
423,332,323,29,100,0,1567567702.74736
436,341,322,28,100,0,1567567702.84731
396,293,323,28,100,0,1567567703.04729
416,298,324,28,100,0,1567567703.34770
415,297,321,28,100,0,1567567703.64784
409,313,321,29,100,0,1567567703.74778
402,283,323,30,100,0,1567567703.94727
414,289,323,28,100,0,1567567704.04742
419,287,323,30,100,0,1567567704.14798
421,297,322,29,100,0,1567567704.34813
419,311,322,30,100,0,1567567704.44784
415,297,323,29,100,0,1567567704.54798
395,299,321,30,100,0,1567567704.64785
404,287,322,29,100,0,1567567704.74809
418,299,322,30,100,0,1567567704.84757
425,314,323,29,100,0,1567567704.94754
402,294,322,30,100,0,1567567705.14786
408,295,322,30,100,0,1567567705.44773
420,321,322,30,100,0,1567567705.64740
409,298,322,31,100,0,1567567705.84817
404,293,322,33,100,0,1567567706.04803
399,288,322,27,100,0,1567567706.14753
408,299,322,30,100,0,1567567706.24771
428,313,320,31,100,0,1567567706.34731
423,299,321,31,100,0,1567567706.44776
401,283,323,30,100,0,1567567706.54770
407,291,323,31,100,0,1567567706.64748
410,296,322,31,100,0,1567567706.74715
407,284,323,30,100,0,1567567706.84758
418,289,322,31,100,0,1567567707.04739
413,299,322,31,100,0,1567567707.44718
415,289,322,31,100,0,1567567707.54804
408,295,323,32,100,0,1567567707.64800
409,287,323,31,100,0,1567567707.74718
418,294,322,31,100,0,1567567707.84785
417,299,322,31,100,0,1567567708.04789
403,283,322,32,100,0,1567567708.14781
400,289,323,31,100,0,1567567708.24720
398,296,323,31,100,0,1567567708.34769
406,288,322,32,100,0,1567567708.44794
419,313,322,31,100,0,1567567708.54804
411,272,322,31,100,0,1567567708.74781
390,293,324,32,100,0,1567567708.84742
403,289,324,32,100,0,1567567709.04722
413,289,324,31,100,0,1567567709.14750
414,295,321,32,100,0,1567567709.24734
414,295,323,31,100,0,1567567709.34787
414,287,321,32,100,0,1567567709.44842
410,297,323,32,100,0,1567567709.54781
406,293,322,32,100,0,1567567709.64776
410,297,322,31,100,0,1567567709.74714
403,292,323,32,100,0,1567567709.84769
406,289,322,32,100,0,1567567709.94710
407,292,322,32,100,0,1567567710.04869
407,283,323,32,100,0,1567567710.14756
416,291,323,32,100,0,1567567710.24711
415,298,323,32,100,0,1567567710.34708
414,297,322,32,100,0,1567567710.44789
401,283,323,32,100,0,1567567710.54730
403,292,323,32,100,0,1567567710.64798
411,294,322,33,100,0,1567567710.74719
415,279,322,32,100,0,1567567710.84723
401,313,324,32,100,0,1567567710.94745
426,275,323,33,100,0,1567567711.04808
423,296,322,32,100,0,1567567711.34717
416,296,320,33,100,0,1567567711.54811
417,293,321,32,100,0,1567567711.74785
416,313,322,34,100,0,1567567711.84821
419,286,322,33,100,0,1567567712.14781
409,312,322,33,100,0,1567567712.24775
426,298,323,33,100,0,1567567712.34716
406,288,322,33,100,0,1567567712.44802
409,297,323,33,100,0,1567567712.64774
403,276,323,33,100,0,1567567712.84777
394,293,323,33,100,0,1567567712.94729
398,293,321,33,100,0,1567567713.04788
408,283,322,34,100,0,1567567713.14806
408,281,322,33,100,0,1567567713.24787
408,299,322,33,100,0,1567567713.34738
420,289,322,33,100,0,1567567713.44800
386,265,324,34,100,0,1567567713.54807
406,293,322,33,100,0,1567567713.74724
398,283,321,33,100,0,1567567713.94709
