Y,X,C
0.562388253,1.497570098,3
0.562388253,1.658284384,3
0.562388253,3.693998669,3
0.562388253,5.729712955,3
0.558798945,2.740422771,3
0.553414983,-2.560476791,3
0.553414983,2.046666066,3
0.539955078,-2.721207839,3
0.539955078,-2.413172124,3
0.539955078,1.885935018,3
0.539955078,2.568970733,3
0.539955078,4.17611359,3
0.539955078,4.979685018,3
0.526495173,-5.466760315,3
0.526495173,-5.306046029,3
0.526495173,-3.591760315,3
0.526495173,-3.431046029,3
0.526495173,-3.270331744,3
0.526495173,-2.975688886,2
0.526495173,-1.598903172,3
0.526495173,-1.438188886,3
0.526495173,-1.277474601,3
0.526495173,-1.116760315,3
0.526495173,-0.966760315,3
0.526495173,-0.591760315,3
0.526495173,0.533239685,3
0.526495173,1.176096828,3
0.526495173,1.336811114,3
0.526495173,2.204668256,3
0.526495173,3.211811114,3
0.526495173,3.372525399,3
0.526495173,3.533239685,3
0.526495173,5.247525399,3
0.526495173,5.408239685,3
0.513035267,2.354651494,3
0.508548632,-4.073925522,3
0.508548632,0.693931621,3
0.508548632,1.015360193,3
0.508548632,3.854645907,3
0.500763743,7.898896395,1
0.499575362,-4.877508125,3
0.499575362,-1.823936696,3
0.490602092,-3.752519299,3
0.490602092,-0.431090728,3
0.472655552,-4.877541649,2
0.472655552,-2.081113077,3
0.472655552,-0.270398792,3
0.472655552,-0.109684506,3
0.472655552,0.05102978,3
0.472655552,0.211744065,3
0.472655552,3.05102978,3
0.472655552,4.872458351,2
0.472655552,5.890315494,3
0.472655552,5.970672637,2
0.459195646,-5.828451268,3
0.454709011,0.372436002,3
0.452728218,-7.916423695,1
0.436762471,-3.913300633,3
0.436762471,-0.752586348,3
0.436762471,4.015270795,3
0.436762471,4.800985081,3
0.432275836,-5.507056221,3
0.432275836,4.671515208,3
0.432275836,5.140265208,3
0.418815931,-5.681180126,3
0.418815931,-5.027608697,3
0.418815931,-4.716894411,3
0.418815931,-4.556180126,3
0.418815931,-3.109751554,3
0.418815931,-2.882072983,3
0.418815931,-2.241894411,3
0.418815931,-1.797251554,2
0.418815931,0.85453416,3
0.418815931,1.79203416,2
0.418815931,2.863462732,3
0.418815931,2.943819874,2
0.418815931,4.347391303,3
0.418815931,4.497391303,3
0.418815931,5.622391303,3
0.40086939,-1.931202475,3
0.40086939,1.497368954,3
0.40086939,1.658083239,3
0.40086939,3.693797525,3
0.394620727,7.930464826,1
0.39189612,-3.591927935,3
0.39189612,-3.43121365,3
0.39189612,-3.270499364,3
0.39189612,5.796464922,3
0.378436215,-0.899980412,3
0.378436215,2.461626731,3
0.36497631,-5.975890031,2
0.36497631,-4.395532888,3
0.36497631,-4.234818602,3
0.36497631,-3.752675745,3
0.36497631,-2.574104316,3
0.36497631,-1.716961459,3
0.36497631,-0.591961459,3
0.36497631,0.533038541,3
0.36497631,1.175895684,3
0.36497631,1.336609969,3
0.36497631,1.818752826,3
0.36497631,3.211609969,3
0.36497631,3.372324255,3
0.36497631,3.533038541,3
0.347029769,-4.074126666,3
0.347029769,-2.734840952,3
0.347029769,-2.41341238,3
0.347029769,0.693730477,3
0.347029769,1.015159048,3
0.347029769,3.854444763,3
0.347029769,4.175873334,3
0.347029769,4.979444763,3
0.345810434,-7.949082882,1
0.338056499,-4.877709269,3
0.329083229,-0.431291872,3
0.311136689,-5.349171365,3
0.311136689,-5.188457079,3
0.311136689,-4.877742793,2
0.311136689,-3.002742793,2
0.311136689,-0.270599936,3
0.311136689,-0.10988565,3
0.311136689,0.050828635,3
0.311136689,0.211542921,3
0.311136689,1.99011435,3
0.311136689,2.632971493,3
0.311136689,2.782971493,3
0.311136689,3.050828635,3
0.311136689,4.872257207,2
0.311136689,5.311542921,3
0.311136689,5.472257207,3
0.311136689,5.89011435,3
0.297676783,2.140097588,3
0.293190148,0.372234857,3
0.293190148,5.961520572,2
0.284216878,-1.542954889,3
0.276081445,7.949927861,1
0.275243608,-5.842073206,3
0.275243608,-3.913501778,3
0.275243608,-0.752787492,3
0.275243608,4.015069651,3
0.270756973,2.300778349,3
0.257297068,-5.68138127,3
0.257297068,-4.717095556,3
0.257297068,-4.55638127,3
0.257297068,-3.002809841,3
0.257297068,-2.092095556,3
0.257297068,-1.384952698,3
0.257297068,-1.224238413,3
0.257297068,-1.063524127,3
0.257297068,0.854333016,3
0.257297068,4.497190159,3
0.257297068,5.622190159,3
0.24168181,-7.956038329,1
0.239350527,-5.520689333,3
0.239350527,-1.931403619,3
0.239350527,1.497167809,3
0.239350527,1.657882095,3
0.239350527,3.693596381,3
0.239350527,4.657882095,3
0.239350527,5.140024952,3
0.230377257,2.943585206,3
0.230377257,4.791799492,3
0.216917352,-5.976074413,2
0.203457447,-5.038591175,3
0.203457447,-4.395734032,3
0.203457447,-4.235019746,3
0.203457447,-3.635019746,3
0.203457447,-3.474305461,3
0.203457447,-3.313591175,3
0.203457447,-2.842162604,3
0.203457447,-1.824305461,2
0.203457447,-1.717162604,3
0.203457447,-0.592162604,3
0.203457447,0.532837396,3
0.203457447,1.175694539,3
0.203457447,1.336408825,3
0.203457447,1.818551682,2
0.203457447,1.818551682,3
0.203457447,2.970337396,2
0.203457447,3.211408825,3
0.203457447,3.372123111,3
0.203457447,3.532837396,3
0.203457447,4.336408825,3
0.203457447,5.782837396,3
0.185510906,-4.07432781,3
0.185510906,-2.520756382,3
0.185510906,-0.913613524,3
0.185510906,0.693529333,3
0.185510906,1.014957904,3
0.185510906,2.461386476,3
0.185510906,3.854243618,3
0.185510906,4.17567219,3
0.185510906,4.979243618,3
0.181921598,-3.152903709,3
0.176537636,-4.877910413,3
0.176537636,-2.668088985,3
0.172262728,7.9614383,1
0.167564366,-0.431493017,3
0.149617826,-4.877943937,2
0.149617826,-3.79580108,3
0.149617826,-3.002943937,2
0.149617826,-2.349372509,3
0.149617826,-0.27080108,3
0.149617826,-0.110086795,3
0.149617826,0.050627491,3
0.149617826,0.211341777,3
0.149617826,2.782770348,3
0.149617826,4.872056063,2
0.149617826,5.91669892,3
0.136157921,-2.199389271,3
0.131671286,0.372033713,3
0.113724745,-0.752988636,3
0.113724745,2.139868507,3
0.113724745,4.014868507,3
0.10923811,-4.436029938,3
0.095778205,-6.003010986,2
0.095778205,-5.574439557,3
0.095778205,-4.610153843,3
0.095778205,-3.003010986,3
0.095778205,-1.556582414,3
0.095778205,0.854131872,3
0.095778205,1.979131872,3
0.095778205,2.621989014,3
0.095778205,4.496989014,3
0.095778205,5.300560443,3
0.095778205,5.461274729,3
0.095778205,5.621989014,3
0.095778205,5.996989014,2
0.0823183,3.10411511,3
0.077831665,1.496966665,3
0.077831665,1.657680951,3
0.077831665,2.300538094,3
0.077831665,3.693395237,3
0.077831665,4.657680951,3
0.077831665,5.139823808,3
0.074242357,-5.885180662,3
0.070613357,-7.979392384,1
0.068858394,4.336241205,3
0.068858394,4.791598348,3
0.055398489,-3.967346986,3
0.041938584,-5.403078034,3
0.041938584,-5.242363748,3
0.041938584,-2.842363748,3
0.041938584,-2.028078034,3
0.041938584,-1.904863748,3
0.041938584,-1.824506605,2
0.041938584,-1.717363748,3
0.041938584,-1.395935176,3
0.041938584,-1.235220891,3
0.041938584,-1.074506605,3
0.041938584,-0.592363748,3
0.041938584,0.532636252,3
0.041938584,1.175493395,3
0.041938584,1.336207681,3
0.041938584,1.818350538,2
0.041938584,1.818350538,3
0.041938584,2.889779109,3
0.041938584,2.970136252,2
0.041938584,3.371921966,3
0.041938584,3.532636252,3
0.041938584,5.782636252,3
0.037143442,7.980013659,1
0.028478679,-5.09238051,3
0.023992044,-2.520957526,3
0.023992044,-0.913814669,3
0.023992044,0.693328188,3
0.023992044,1.01475676,3
0.023992044,2.461185331,3
0.023992044,3.854042474,3
0.023992044,4.175471046,3
0.023992044,4.979042474,3
0.020402736,-5.724533424,3
0.009634811,-4.76026112,3
0.006045503,-0.431694161,3
-0.011901037,-4.878145082,2
-0.011901037,-4.278145082,3
-0.011901037,-3.646002225,3
-0.011901037,-3.485287939,3
-0.011901037,-3.324573653,3
-0.011901037,-3.003145082,2
-0.011901037,-2.68171651,3
-0.011901037,-0.271002225,3
-0.011901037,-0.110287939,3
-0.011901037,0.050426347,3
-0.011901037,0.211140633,3
-0.011901037,2.782569204,3
-0.011901037,4.871854918,2
-0.011901037,5.916497775,3
-0.025360942,-4.128161844,3
-0.029847577,-4.949596003,3
-0.029847577,-3.163881717,3
-0.029847577,0.371832569,3
-0.047794118,-2.199618352,3
-0.047794118,-0.75318978,3
-0.047794118,2.139667362,3
-0.047794118,4.014667362,3
-0.05706817,-7.983257226,1
-0.065740658,-6.00321213,2
-0.065740658,-5.574640701,3
-0.065740658,-4.610354987,3
-0.065740658,-3.806783558,3
-0.065740658,-3.00321213,3
-0.065740658,-2.360354987,3
-0.065740658,-1.556783558,3
-0.065740658,0.853930727,3
-0.065740658,1.978930727,3
-0.065740658,2.62178787,3
-0.065740658,3.22178787,3
-0.065740658,4.603930727,3
-0.065740658,5.300359299,3
-0.065740658,5.461073584,3
-0.065740658,5.62178787,3
-0.065740658,5.99678787,2
-0.083687198,-4.449663051,3
-0.083687198,1.496765521,3
-0.083687198,1.657479807,3
-0.083687198,2.300336949,3
-0.083687198,3.693194092,3
-0.083687198,5.139622664,3
-0.088058832,7.976161509,1
-0.092660468,2.969968632,2
-0.119580279,-2.842564892,3
-0.119580279,-1.905064892,3
-0.119580279,-1.717564892,3
-0.119580279,-1.396136321,3
-0.119580279,-1.235422035,3
-0.119580279,-1.074707749,3
-0.119580279,-0.592564892,3
-0.119580279,0.532435108,3
-0.119580279,1.175292251,3
-0.119580279,1.336006536,3
-0.119580279,1.818149394,2
-0.119580279,1.818149394,3
-0.119580279,3.371720822,3
-0.119580279,3.532435108,3
-0.119580279,4.293149394,3
-0.119580279,5.782435108,3
-0.133040184,4.764561203,3
-0.137526819,-3.967587242,3
-0.137526819,-2.52115867,3
-0.137526819,-0.914015813,3
-0.137526819,0.693127044,3
-0.137526819,1.014555616,3
-0.137526819,2.460984187,3
-0.137526819,3.85384133,3
-0.137526819,4.97884133,3
-0.141116127,4.45383686,3
-0.146500089,-5.909562702,3
-0.146941089,-7.983717326,1
-0.15547336,-5.092609591,3
-0.15547336,-0.431895305,3
-0.159959995,3.050241965,3
-0.168634553,7.975749005,1
-0.1734199,-5.414060512,3
-0.1734199,-5.253346226,3
-0.1734199,-4.878346226,2
-0.1734199,-3.646203369,3
-0.1734199,-3.485489083,3
-0.1734199,-3.324774797,3
-0.1734199,-3.003346226,2
-0.1734199,-2.681917655,3
-0.1734199,-2.039060512,3
-0.1734199,-1.824774797,2
-0.1734199,-0.271203369,3
-0.1734199,-0.110489083,3
-0.1734199,0.050225203,3
-0.1734199,0.210939488,3
-0.1734199,4.871653774,2
-0.1734199,5.916296631,3
-0.186879805,4.121637012,3
-0.19136644,-5.735511433,3
-0.19136644,-3.164082861,3
-0.19136644,0.371631425,3
-0.19136644,2.871631425,3
-0.209312981,-4.771248068,3
-0.209312981,-4.128390925,3
-0.209312981,-2.199819496,3
-0.209312981,-0.753390925,3
-0.227259521,-5.97662756,2
-0.227259521,-5.574841846,3
-0.227259521,-4.958770417,3
-0.227259521,-4.610556131,3
-0.227259521,-4.28912756,3
-0.227259521,-3.806984703,3
-0.227259521,-3.003413274,3
-0.227259521,-2.360556131,3
-0.227259521,0.853729583,3
-0.227259521,2.943015297,2
-0.227259521,4.603729583,3
-0.227259521,5.300158154,3
-0.227259521,5.46087244,3
-0.227259521,5.621586726,3
-0.227259521,5.969801012,2
-0.245206061,-4.449864195,3
-0.245206061,-1.503435623,3
-0.245206061,1.496564377,3
-0.245206061,1.657278662,3
-0.245206061,3.692992948,3
-0.245206061,5.139421519,3
-0.248795369,2.73941705,3
-0.254179331,1.791196059,2
-0.254179331,2.045660345,3
-0.261606538,7.959217127,1
-0.267639237,-1.650784989,3
-0.267639237,1.884929297,3
-0.267639237,2.567965011,3
-0.267639237,3.960822154,3
-0.27012897,-7.972306046,1
-0.281099142,-2.842766036,3
-0.281099142,-1.878480322,3
-0.281099142,-1.235623179,3
-0.281099142,-1.074908894,3
-0.281099142,-0.592766036,3
-0.281099142,0.532233964,3
-0.281099142,1.175091106,3
-0.281099142,1.335805392,3
-0.281099142,2.203662535,3
-0.281099142,3.210805392,3
-0.281099142,3.371519678,3
-0.281099142,3.532233964,3
-0.281099142,5.782233964,3
-0.294559047,2.353645773,3
-0.299045682,-3.967788386,3
-0.299045682,-2.521359814,3
-0.299045682,-0.914216957,3
-0.299045682,0.6929259,3
-0.299045682,1.014354471,3
-0.299045682,4.978640186,3
-0.316992222,-0.43209645,3
-0.316992222,4.764332122,3
-0.334938763,-3.646404513,3
-0.334938763,-3.485690227,3
-0.334938763,-3.324975942,3
-0.334938763,-3.00354737,2
-0.334938763,-2.682118799,3
-0.334938763,-2.039261656,3
-0.334938763,-1.771404513,2
-0.334938763,-0.271404513,3
-0.334938763,-0.110690227,3
-0.334938763,0.050024058,3
-0.334938763,0.210738344,3
-0.334938763,4.282166915,3
-0.334938763,5.889309773,3
-0.348398668,-5.829456989,3
-0.352885303,-3.164284005,3
-0.352885303,0.37143028,3
-0.352885303,3.050001709,3
-0.352885303,4.442858852,3
-0.361858573,-5.347330894,3
-0.361858573,-5.186616609,3
-0.361858573,-4.771438037,3
-0.361858573,5.299990534,3
-0.361858573,5.46070482,3
-0.370831843,-4.128592069,3
-0.370831843,-2.20002064,3
-0.370831843,-0.753592069,3
-0.370831843,4.121407931,3
-0.375318478,-5.508061942,3
-0.375318478,2.862473772,3
-0.377046754,-7.956797494,1
-0.380920586,7.950578347,1
-0.388778384,-5.976828704,2
-0.388778384,-5.682185847,3
-0.388778384,-5.028614418,3
-0.388778384,-4.610757276,3
-0.388778384,-4.289328704,3
-0.388778384,-3.807185847,3
-0.388778384,-2.360757276,3
-0.388778384,-1.385757276,3
-0.388778384,0.853528439,3
-0.388778384,1.657099867,3
-0.388778384,2.942814153,2
-0.388778384,3.810671296,3
-0.388778384,4.603528439,3
-0.388778384,5.621385582,3
-0.388778384,5.969599867,2
-0.406724924,-4.860779625,2
-0.406724924,-4.450065339,3
-0.406724924,1.496363232,3
-0.406724924,5.139220375,3
-0.415698194,-3.003647942,3
-0.415698194,4.853494915,2
-0.429158099,2.46062101,3
-0.442618005,-2.842967181,3
-0.442618005,-1.878681466,3
-0.442618005,-1.235824324,3
-0.442618005,-1.075110038,3
-0.442618005,-0.592967181,3
-0.442618005,0.532032819,3
-0.442618005,1.174889962,3
-0.442618005,1.335604248,3
-0.442618005,4.978461391,3
-0.442618005,5.782032819,3
-0.45607791,1.7373732,2
-0.460564545,-3.96798953,3
-0.460564545,-2.521560959,3
-0.460564545,-0.914418102,3
-0.460564545,0.692724756,3
-0.460564545,1.014153327,3
-0.460564545,3.960581898,3
-0.469537815,-1.704607848,3
-0.478511085,-0.432297594,3
-0.478541171,-7.937247199,1
-0.496457626,-4.905534229,3
-0.496457626,-3.646605657,3
-0.496457626,-3.485891372,3
-0.496457626,-3.325177086,3
-0.496457626,-2.950177086,2
-0.496457626,-2.682319943,3
-0.496457626,-2.0394628,3
-0.496457626,-1.718034229,2
-0.496457626,-1.546605657,3
-0.496457626,-0.271605657,3
-0.496457626,-0.110891372,3
-0.496457626,0.049822914,3
-0.496457626,0.2105372,3
-0.496457626,1.989108628,3
-0.496457626,2.631965771,3
-0.496457626,2.781965771,3
-0.496457626,3.167680057,3
-0.496457626,3.328394343,3
-0.496457626,3.489108628,3
-0.496457626,3.649822914,3
-0.496457626,4.281965771,3
-0.496457626,4.737322914,3
-0.496457626,5.889108628,3
-0.509917531,2.139091866,3
-0.514404166,-3.16448515,3
-0.514404166,0.371229136,3
-0.514404166,4.442657707,3
-0.523377436,1.630146533,3
-0.523377436,2.915860819,2
-0.528761398,1.828354114,3
-0.52998567,7.912886616,1
-0.532350706,-5.843078928,3
-0.532350706,-2.200221785,3
-0.532350706,-0.753793213,3
-0.532350706,4.121206787,3
-0.536837341,-5.977013086,2
-0.536837341,2.299772628,3
-0.536837341,5.741736914,3
-0.550297247,-5.628815563,3
-0.550297247,-4.718101277,3
-0.550297247,-4.557386991,3
-0.550297247,-3.807386991,3
-0.550297247,-2.36095842,3
-0.550297247,0.853327294,3
-0.550297247,4.603327294,3
-0.550297247,5.256898723,3
-0.550297247,5.417613009,3
-0.550297247,5.567613009,3
-0.550297247,5.969398723,2
-0.568243787,-5.146695055,3
-0.568243787,1.496162088,3
-0.572287923,-7.913643262,1
-0.577217057,-5.454741944,3
-0.577217057,-5.294027658,3
-0.577217057,-4.383313372,3
-0.577217057,-4.222599087,3
-0.577217057,-1.39670623,3
-0.577217057,-1.235991944,3
-0.577217057,-1.075277658,3
-0.590676962,-4.07529442,3
-0.590676962,4.938098437,3
-0.595163597,-2.84315715,3
-0.604136868,-4.825311182,2
-0.604136868,-3.030668325,3
-0.604136868,-1.878882611,3
-0.604136868,-0.593168325,3
-0.604136868,0.531831675,3
-0.604136868,1.174688818,3
-0.604136868,1.335403104,3
-0.604136868,3.006831675,3
-0.604136868,3.799688818,3
-0.604136868,4.817545961,2
-0.617596773,5.085386341,3
-0.622083408,-4.986047817,3
-0.622083408,-2.521762103,3
-0.622083408,-0.914619246,3
-0.622083408,0.692523611,3
-0.622083408,1.013952183,3
-0.622083408,2.460380754,3
-0.622083408,3.960380754,3
-0.631056678,1.656798151,2
-0.631056678,4.281798151,3
-0.640029948,-0.432498738,3
-0.644516583,1.656781389,3
-0.649003218,2.781775802,3
-0.65596271,7.876918674,1
-0.657976488,-5.95037823,3
-0.657976488,-3.646806802,3
-0.657976488,-3.486092516,3
-0.657976488,-3.32537823,3
-0.657976488,-2.682521087,3
-0.657976488,-2.039663945,3
-0.657976488,-0.271806802,3
-0.657976488,-0.111092516,3
-0.657976488,0.04962177,3
-0.657976488,0.210336055,3
-0.657976488,4.442478913,3
-0.657976488,4.73712177,3
-0.657976488,5.86212177,3
-0.667584209,-7.890047257,1
-0.671436394,-5.776287849,3
-0.671436394,-3.914680707,3
-0.671436394,-2.923609278,2
-0.671436394,-1.584323564,3
-0.675923029,-3.164686294,3
-0.675923029,0.371027992,3
-0.684896299,-1.637911754,2
-0.693869569,-2.200422929,3
-0.693869569,-1.718280072,3
-0.693869569,-0.753994358,3
-0.693869569,2.138862785,3
-0.693869569,4.121005642,3
-0.711816109,-5.629016707,3
-0.711816109,-4.825445278,3
-0.711816109,-4.664730993,3
-0.711816109,-4.504016707,3
-0.711816109,-2.361159564,3
-0.711816109,0.85312615,3
-0.711816109,1.97812615,3
-0.711816109,2.620983293,3
-0.711816109,3.156697579,3
-0.711816109,3.317411864,3
-0.711816109,3.47812615,3
-0.711816109,3.638840436,3
-0.711816109,4.60312615,3
-0.711816109,5.567411864,3
-0.711816109,5.942411864,2
-0.72976265,-5.146896199,3
-0.72976265,1.495960944,3
-0.72976265,2.299532372,3
-0.72976265,5.728103801,3
-0.73873592,2.862021198,2
-0.73873592,5.245949769,3
-0.73873592,5.406664055,3
-0.74770919,1.817367166,3
-0.762415634,-7.851998552,1
-0.76565573,-5.950512326,2
-0.76565573,-5.468369469,3
-0.76565573,-5.307655184,3
-0.76565573,-3.004083755,3
-0.76565573,-2.789798041,3
-0.76565573,-1.879083755,3
-0.76565573,-1.439798041,3
-0.76565573,-1.279083755,3
-0.76565573,-1.118369469,3
-0.76565573,-0.968369469,3
-0.76565573,-0.593369469,3
-0.76565573,0.531630531,3
-0.76565573,1.174487674,3
-0.76565573,1.335201959,3
-0.76565573,3.799487674,3
-0.76565573,5.085201959,3
-0.767993953,7.837810944,1
-0.783602271,-4.986248962,3
-0.783602271,-4.182677533,3
-0.783602271,-2.521963247,3
-0.783602271,0.692322467,3
-0.783602271,1.013751038,3
-0.783602271,2.46017961,3
-0.783602271,3.96017961,3
-0.783602271,4.924465324,3
-0.792575541,-4.330010136,3
-0.792575541,-2.039831565,3
-0.792575541,-0.432688708,3
-0.792575541,1.576239864,2
-0.792575541,5.960168435,3
-0.819495351,-4.79879366,2
-0.819495351,-3.797007946,3
-0.819495351,-3.647007946,3
-0.819495351,-3.48629366,3
-0.819495351,-3.325579375,3
-0.819495351,-2.200579375,3
-0.819495351,-0.807722232,3
-0.819495351,-0.272007946,3
-0.819495351,-0.11129366,3
-0.819495351,0.049420625,3
-0.819495351,0.210134911,3
-0.819495351,2.754777768,3
-0.819495351,4.23870634,3
-0.819495351,4.399420625,3
-0.819495351,4.790492054,2
-0.832955257,-4.022024708,3
-0.837441892,-3.164887438,3
-0.837441892,0.370826847,3
-0.846415162,-5.950612899,3
-0.855388432,2.138661641,3
-0.855388432,4.69223307,3
-0.866544258,-7.817208625,1
-0.866544258,7.801983412,1
-0.873334972,-5.897074994,2
-0.873334972,-5.789932137,3
-0.873334972,-5.629217851,3
-0.873334972,-4.664932137,3
-0.873334972,-4.504217851,3
-0.873334972,-2.87028928,2
-0.873334972,-2.361360708,3
-0.873334972,-1.531003566,2
-0.873334972,0.852925006,3
-0.873334972,1.66721072,3
-0.873334972,1.977925006,3
-0.873334972,2.620782149,3
-0.873334972,2.952925006,3
-0.873334972,4.549353577,3
-0.873334972,5.674353577,3
-0.886794878,3.102908244,3
-0.886794878,5.915408244,2
-0.891281513,-5.147097343,3
-0.891281513,2.299331228,3
-0.900254783,-4.852465661,3
-0.900254783,2.835034339,2
-0.905638745,-1.761400937,3
-0.909228053,1.817166021,3
-0.909228053,5.817166021,3
-0.913714688,-2.843553852,3
-0.913714688,-0.473018137,3
-0.913714688,4.067160434,3
-0.918201323,1.33501199,3
-0.927174593,-5.468570614,3
-0.927174593,-5.307856328,3
-0.927174593,-3.004284899,3
-0.927174593,-2.672142042,3
-0.927174593,-0.968570614,3
-0.927174593,-0.647142042,3
-0.927174593,0.638572244,3
-0.927174593,1.174286529,3
-0.927174593,1.495715101,3
-0.927174593,3.274286529,3
-0.927174593,3.435000815,3
-0.927174593,3.595715101,3
-0.927174593,4.870715101,3
-0.927174593,5.202857958,3
-0.927174593,5.363572244,3
-0.940634498,3.745698339,3
-0.945121134,-4.986450106,3
-0.945121134,-4.182878677,3
-0.945121134,-2.522164392,3
-0.945121134,1.013549894,3
-0.945121134,2.459978466,3
-0.948710442,5.52425971,3
-0.954094404,-1.611461281,3
-0.954094404,-1.129318423,3
-0.954094404,1.468895862,2
-0.960445963,-7.767113225,1
-0.960445963,7.750926561,1
-0.967554309,0.8126291,3
-0.981014214,-4.343637662,3
-0.981014214,-3.64720909,3
-0.981014214,-3.486494805,3
-0.981014214,-3.325780519,3
-0.981014214,-2.082923376,3
-0.981014214,-0.807923376,3
-0.981014214,-0.325780519,3
-0.981014214,-0.165066233,3
-0.981014214,-0.004351947,3
-0.981014214,0.156362338,3
-0.981014214,0.317076624,3
-0.981014214,5.042076624,3
-0.994474119,-3.915082995,3
-0.994474119,-1.303475852,3
-0.994474119,2.781345576,3
-0.994474119,3.906345576,3
-0.998960755,-3.165088583,3
-1.002550063,-1.92223591,3
-1.007934025,5.968828814,3
-1.013317987,0.488464967,3
-1.025880565,-4.665122107,3
-1.034853835,-5.977633281,3
-1.034853835,-5.629418996,3
-1.034853835,-4.504418996,3
-1.034853835,-2.24370471,3
-1.034853835,2.620581004,3
-1.034853835,2.754509576,2
-1.034853835,4.227723862,3
-1.034853835,4.388438147,3
-1.034853835,4.549152433,3
-1.034853835,4.683081004,3
-1.034853835,5.674152433,3
-1.043827105,-1.450858742,3
-1.04831374,-5.8035429,3
-1.048769349,-7.72742561,1
-1.048769349,7.710334612,1
-1.052800375,-5.147298488,3
-1.061773646,-4.852666805,3
-1.061773646,-1.397309662,2
-1.061773646,2.044654623,3
-1.070746916,1.549107734,3
-1.075233551,-4.075897853,3
-1.075233551,-2.415183567,3
-1.075233551,1.883923576,3
-1.088693456,-5.897343186,2
-1.088693456,-5.468771758,3
-1.088693456,-5.308057472,3
-1.088693456,-4.745557472,2
-1.088693456,-3.004486044,3
-1.088693456,-2.870557472,3
-1.088693456,-2.790200329,2
-1.088693456,-0.968771758,3
-1.088693456,-0.647343186,3
-1.088693456,0.638371099,3
-1.088693456,1.388371099,3
-1.088693456,2.202656814,3
-1.088693456,4.736585385,2
-1.088693456,4.870513956,3
-1.102153361,-3.754502806,3
-1.102153361,-2.709859949,3
-1.102153361,2.352640051,3
-1.102153361,5.807997194,3
-1.106639996,-4.98665125,3
-1.106639996,-0.48665125,3
-1.106639996,4.066920178,3
-1.108883314,-1.169689758,3
-1.108883314,1.214238813,3
-1.115613267,1.080301861,3
-1.115613267,1.334766147,2
-1.115613267,1.723159004,3
-1.115613267,3.008873289,3
-1.124586537,-1.772387885,3
-1.142533077,-1.611695949,3
-1.142533077,-0.80812452,3
-1.142533077,-0.325981663,3
-1.142533077,-0.165267377,3
-1.142533077,-0.004553092,3
-1.142533077,0.156161194,3
-1.142533077,0.31687548,3
-1.142533077,2.84812548,3
-1.142533077,3.16687548,3
-1.142533077,5.19187548,3
-1.142533077,5.352589765,3
-1.142533077,5.861518337,2
-1.155992982,2.513287289,3
-1.158011433,-7.65974724,1
-1.158011433,7.641537722,1
-1.160479617,5.513281702,3
-1.169452888,-3.580479473,3
-1.169452888,-3.419765187,3
-1.169452888,-3.259050902,3
-1.169452888,3.330234813,3
-1.169452888,3.490949098,3
-1.169452888,3.651663384,3
-1.17483685,0.916835251,3
-1.178426158,-3.915312076,3
-1.196372698,-5.843905854,2
-1.196372698,-5.576048711,3
-1.196372698,-4.718905854,3
-1.196372698,-4.558191568,3
-1.196372698,-4.386762997,3
-1.196372698,-4.226048711,3
-1.196372698,-3.111762997,3
-1.196372698,-2.565334426,3
-1.196372698,-2.093905854,3
-1.196372698,-1.933191568,3
-1.196372698,3.809665574,3
-1.196372698,4.227522717,3
-1.196372698,4.388237003,3
-1.196372698,4.548951289,3
-1.196372698,4.709665574,3
-1.196372698,5.673951289,3
-1.205345968,2.673940114,3
-1.214319238,-5.951071061,3
-1.223292508,-2.254653664,3
-1.223292508,-1.236796521,2
-1.223292508,-1.111796521,3
-1.223292508,2.673917765,2
-1.228676471,0.756053917,3
-1.232265779,-1.45109341,3
-1.232265779,1.441763733,3
-1.236752414,-2.710027569,2
-1.236752414,3.959615288,3
-1.236752414,4.93729386,3
-1.250212319,-3.754687188,3
-1.250212319,-2.843972902,3
-1.250212319,-0.968972902,3
-1.250212319,-0.540401474,3
-1.250212319,0.584598526,3
-1.250212319,1.039955669,3
-1.250212319,5.952455669,3
-1.260280617,7.576790508,1
-1.262604916,-7.596059051,1
-1.263672224,-5.093989664,3
-1.263672224,-4.87970395,3
-1.263672224,5.084581764,3
-1.268158859,-4.076138109,3
-1.268158859,-2.415423823,3
-1.268158859,1.173861891,2
-1.268158859,2.084576177,3
-1.277132129,-5.402042141,3
-1.277132129,-5.241327855,3
-1.277132129,-1.772577855,3
-1.277132129,1.937243574,3
-1.2861054,-5.736874744,3
-1.30405194,-4.692254236,2
-1.30405194,-1.611897093,3
-1.30405194,-1.290468522,3
-1.30405194,-0.379754236,3
-1.30405194,-0.21903995,3
-1.30405194,-0.058325665,3
-1.30405194,0.102388621,3
-1.30405194,0.263102907,3
-1.30405194,0.434531478,3
-1.30405194,1.613102907,3
-1.30405194,4.682745764,2
-1.317511845,4.120229002,3
-1.32199848,3.048794843,3
-1.325587788,-0.690495341,3
-1.33097175,1.77646224,3
-1.33097175,2.258605097,3
-1.33097175,5.740747954,3
-1.339945021,-3.91551322,3
-1.339945021,-1.076227506,2
-1.344431656,2.901445478,3
-1.344431656,4.776445478,3
-1.352507599,2.416613992,3
-1.355576902,-7.532311365,1
-1.355576902,7.512078992,1
-1.357891561,-5.576249856,3
-1.357891561,-4.745892713,3
-1.357891561,-4.558392713,3
